KF_ID,Match,Game,Round,Player 1,Character 1,Killed,Player 2,Character 2,Map,Level/Attack,,,,,,,,,
KF-992,3,1,2,twilight,Ana,Killed,Gods,Zarya,Ilios,Well,,,,,,,,,
KF-993,3,1,2,SleepyBearOW,Roadhog,Killed,Roolf,Ana,Ilios,Well,,,,,,,,,
KF-994,3,1,2,Surefour,Pharah,Killed,SleepyBearOW,Roadhog,Ilios,Well,,,,,,,,,
KF-995,3,1,2,Oparochi,Lucio,Killed,ryb,Reinhardt,Ilios,Well,,,,,,,,,
KF-996,3,1,2,MyungHoon 명훈,D.Va,Killed,Adam,Lucio,Ilios,Well,,,,,,,,,
KF-997,3,1,2,Surefour,Pharah,Killed,twilight,Ana,Ilios,Well,,,,,,,,,
KF-998,3,1,2,Oparochi,Lucio,Killed,Mendokusaii,Genji,Ilios,Well,,,,,,,,,
KF-999,3,2,1,Liz.,Soldier:76,Killed,Surefour,Zarya,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1000,3,2,1,ryb,Reinhardt,Killed,Liz.,Soldier:76,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1001,3,2,1,SleepyBearOW,Roadhog,Killed,ryb,Reinhardt,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1002,3,2,1,Gods,Roadhog,Killed,twilight,Ana,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1003,3,2,1,Mendokusaii,Tracer,Killed,Gamsu,Reinhardt,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1004,3,2,1,SleepyBearOW,Roadhog,Killed,Mendokusaii,Tracer,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1005,3,2,1,Liz.,Soldier:76,Killed,Adam,Lucio,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1006,3,2,1,Gods,Roadhog,Killed,Liz.,Soldier:76,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1007,3,2,1,Gods,Roadhog,Killed,twilight,Ana,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1008,3,2,1,SleepyBearOW,Roadhog,Killed,Gods,Roadhog,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1009,3,2,1,MyungHoon 명훈,D.Va,Killed,Roolf,Ana,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1010,3,2,1,MyungHoon 명훈,D.Va,Killed,Surefour,Zarya,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1011,3,2,1,Surefour,Zarya,Killed,twilight,Ana,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1012,3,2,1,Gods,Roadhog,Killed,Gamsu,Reinhardt,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1013,3,2,1,Mendokusaii,Tracer,Killed,Liz.,Soldier:76,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1014,3,2,1,SleepyBearOW,Roadhog,Killed,Mendokusaii,Tracer,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1015,3,2,1,Adam,Lucio,Killed,SleepyBearOW,Roadhog,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1016,3,2,1,ryb,Reinhardt,Killed,Oparochi,Lucio,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1017,3,2,1,ryb,Reinhardt,Killed,MyungHoon 명훈,D.Va,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1018,3,2,1,Gamsu,Reinhardt,Killed,Gods,Roadhog,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1019,3,2,1,ryb,Reinhardt,Killed,twilight,Ana,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1020,3,2,1,Mendokusaii,Soldier:76,Killed,Gamsu,Reinhardt,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1021,3,2,1,Adam,Lucio,Killed,MyungHoon 명훈,D.Va,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1022,3,2,1,Liz.,Soldier:76,Killed,Mendokusaii,Soldier:76,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1023,3,2,1,Liz.,Soldier:76,Killed,Roolf,Ana,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1024,3,2,1,ryb,Reinhardt,Killed,Liz.,Soldier:76,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1025,3,2,1,SleepyBearOW,Roadhog,Killed,ryb,Reinhardt,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1026,3,2,1,twilight,Ana,Killed,Surefour,Zarya,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1027,3,2,1,SleepyBearOW,Roadhog,Killed,Adam,Lucio,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1028,3,2,1,Gods,Roadhog,Killed,MyungHoon 명훈,D.Va,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1029,3,2,1,SleepyBearOW,Roadhog,Killed,Gods,Roadhog,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1030,3,2,1,Mendokusaii,Soldier:76,Killed,SleepyBearOW,Roadhog,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1031,3,2,1,Mendokusaii,Soldier:76,Killed,twilight,Ana,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1032,3,2,1,Mendokusaii,Soldier:76,Killed,MyungHoon 명훈,D.Va,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1033,3,2,1,MyungHoon 명훈,D.Va,Killed,ryb,Reinhardt,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1034,3,2,1,Mendokusaii,Soldier:76,Killed,Gamsu,Reinhardt,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1035,3,2,1,Mendokusaii,Soldier:76,Killed,Oparochi,Lucio,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1036,3,2,1,Surefour,Zarya,Killed,Liz.,Soldier:76,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1037,3,2,1,Roolf,Ana,Killed,SleepyBearOW,Roadhog,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1038,3,2,1,Gods,Roadhog,Killed,twilight,Ana,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1039,3,2,1,Liz.,Soldier:76,Killed,ryb,Reinhardt,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1040,3,2,1,SleepyBearOW,Roadhog,Killed,Gods,Roadhog,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1041,3,2,1,Roolf,Ana,Killed,Liz.,Soldier:76,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1042,3,2,1,Mendokusaii,Soldier:76,Killed,Oparochi,Lucio,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1043,3,2,1,Gamsu,Reinhardt,Killed,Surefour,Zarya,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1044,3,2,1,ryb,Reinhardt,Killed,twilight,Ana,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1045,3,2,1,Gods,Roadhog,Killed,SleepyBearOW,Roadhog,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1046,3,2,1,ryb,Reinhardt,Killed,Gamsu,Reinhardt,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1047,3,2,1,Mendokusaii,Soldier:76,Killed,MyungHoon 명훈,D.Va,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1048,3,2,1,ryb,Reinhardt,Killed,Oparochi,Lucio,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1049,3,2,1,ryb,Reinhardt,Killed,Liz.,Reaper,Hollywood,Cloud9 Attack,,,,,,,,,
KF-1050,3,2,2,Gods,Roadhog,Killed,twilight,Ana,Hollywood,Conbox Attack,,,,,,,,,
KF-1051,3,2,2,SleepyBearOW,Roadhog,Killed,Gods,Roadhog,Hollywood,Conbox Attack,,,,,,,,,
KF-1052,3,2,2,Gods,Roadhog,Killed,Gamsu,Reinhardt,Hollywood,Conbox Attack,,,,,,,,,
KF-1053,3,2,2,Liz.,Soldier:76,Killed,Mendokusaii,Soldier:76,Hollywood,Conbox Attack,,,,,,,,,
KF-1054,3,2,2,Mendokusaii,Soldier:76,Killed,twilight,Ana,Hollywood,Conbox Attack,,,,,,,,,
KF-1055,3,2,2,Gods,Roadhog,Killed,Liz.,Soldier:76,Hollywood,Conbox Attack,,,,,,,,,
KF-1056,3,2,2,Surefour,Zarya,Killed,Gamsu,Reinhardt,Hollywood,Conbox Attack,,,,,,,,,
KF-1057,3,2,2,Gamsu,Reinhardt,Killed,Adam,Symmetra,Hollywood,Conbox Attack,,,,,,,,,
KF-1058,3,2,2,ryb,Reinhardt,Killed,SleepyBearOW,Roadhog,Hollywood,Conbox Attack,,,,,,,,,
KF-1059,3,2,2,Gods,Roadhog,Killed,Gamsu,Reinhardt,Hollywood,Conbox Attack,,,,,,,,,
KF-1060,3,2,2,ryb,Reinhardt,Killed,Liz.,Reaper,Hollywood,Conbox Attack,,,,,,,,,
KF-1061,3,2,2,Surefour,Zarya,Killed,MyungHoon 명훈,D.Va,Hollywood,Conbox Attack,,,,,,,,,
KF-1062,3,2,2,Gods,Roadhog,Killed,twilight,Ana,Hollywood,Conbox Attack,,,,,,,,,
KF-1063,3,2,2,SleepyBearOW,Roadhog,Killed,Mendokusaii,Soldier:76,Hollywood,Conbox Attack,,,,,,,,,
KF-1064,3,2,2,Liz.,Reaper,Killed,ryb,Reinhardt,Hollywood,Conbox Attack,,,,,,,,,
KF-1065,3,2,2,Liz.,Reaper,Killed,Gods,Roadhog,Hollywood,Conbox Attack,,,,,,,,,
KF-1066,3,2,2,Surefour,Zarya,Killed,Liz.,Reaper,Hollywood,Conbox Attack,,,,,,,,,
KF-1067,3,2,2,Surefour,Zarya,Killed,Gamsu,Reinhardt,Hollywood,Conbox Attack,,,,,,,,,
KF-1068,3,2,2,Roolf,Ana,Killed,twilight,Ana,Hollywood,Conbox Attack,,,,,,,,,
KF-1069,3,2,2,Liz.,Tracer,Killed,Mendokusaii,Soldier:76,Hollywood,Conbox Attack,,,,,,,,,
KF-1070,3,2,2,Roolf,Ana,Killed,SleepyBearOW,Roadhog,Hollywood,Conbox Attack,,,,,,,,,
KF-1071,3,2,2,Surefour,Zarya,Killed,Oparochi,Lucio,Hollywood,Conbox Attack,,,,,,,,,
KF-1072,3,2,2,Gods,Roadhog,Killed,Liz.,Tracer,Hollywood,Conbox Attack,,,,,,,,,
KF-1073,3,2,2,ryb,Reinhardt,Killed,Gamsu,Reinhardt,Hollywood,Conbox Attack,,,,,,,,,
KF-1074,3,2,2,Adam,Symmetra,Killed,MyungHoon 명훈,D.Va,Hollywood,Conbox Attack,,,,,,,,,
KF-1075,3,3,1,ryb,Reinhardt,Killed,Oparochi,Zenyatta,Hanamura,Conbox Attack,,,,,,,,,
KF-1076,3,3,1,Mendokusaii,Soldier:76,Killed,Gamsu,Reinhardt,Hanamura,Conbox Attack,,,,,,,,,
KF-1077,3,3,1,Mendokusaii,Soldier:76,Killed,twilight,Ana,Hanamura,Conbox Attack,,,,,,,,,
KF-1078,3,3,1,Mendokusaii,Soldier:76,Killed,SleepyBearOW,Roadhog,Hanamura,Conbox Attack,,,,,,,,,
KF-1079,3,3,1,Surefour,Zarya,Killed,Oparochi,Zenyatta,Hanamura,Conbox Attack,,,,,,,,,
KF-1080,3,3,1,-,-,Suicide,Liz.,Soldier:76,Hanamura,Conbox Attack,,,,,,,,,
KF-1081,3,3,1,Mendokusaii,Soldier:76,Killed,MyungHoon 명훈,Reaper,Hanamura,Conbox Attack,,,,,,,,,
KF-1082,3,3,1,Mendokusaii,Soldier:76,Killed,twilight,Ana,Hanamura,Conbox Attack,,,,,,,,,
KF-1083,3,3,1,Mendokusaii,Soldier:76,Killed,Gamsu,Reinhardt,Hanamura,Conbox Attack,,,,,,,,,
KF-1084,3,3,1,Gods,Roadhog,Killed,SleepyBearOW,Roadhog,Hanamura,Conbox Attack,,,,,,,,,
KF-1085,3,3,1,Gods,Roadhog,Killed,Liz.,Mei,Hanamura,Conbox Attack,,,,,,,,,
KF-1086,3,3,1,ryb,Reinhardt,Killed,Oparochi,Lucio,Hanamura,Conbox Attack,,,,,,,,,
KF-1087,3,3,1,Gods,Roadhog,Killed,twilight,Ana,Hanamura,Conbox Attack,,,,,,,,,
KF-1088,3,3,1,Gods,Roadhog,Killed,Oparochi,Lucio,Hanamura,Conbox Attack,,,,,,,,,
KF-1089,3,3,1,Gods,Roadhog,Killed,Liz.,Mei,Hanamura,Conbox Attack,,,,,,,,,
KF-1090,3,3,1,Gods,Roadhog,Killed,SleepyBearOW,Roadhog,Hanamura,Conbox Attack,,,,,,,,,
KF-1091,3,3,1,SleepyBearOW,Roadhog,Killed,Surefour,Zarya,Hanamura,Conbox Attack,,,,,,,,,
KF-1092,3,3,1,Adam,Symmetra,Killed,Gamsu,Reinhardt,Hanamura,Conbox Attack,,,,,,,,,
KF-1093,3,3,1,Gods,Roadhog,Killed,MyungHoon 명훈,Reaper,Hanamura,Conbox Attack,,,,,,,,,
KF-1094,3,3,1,Mendokusaii,Soldier:76,Killed,twilight,Ana,Hanamura,Conbox Attack,,,,,,,,,
KF-1095,3,3,1,Mendokusaii,Soldier:76,Killed,Liz.,Mei,Hanamura,Conbox Attack,,,,,,,,,
KF-1096,3,3,1,Mendokusaii,Soldier:76,Killed,Oparochi,Lucio,Hanamura,Conbox Attack,,,,,,,,,
KF-1097,3,3,1,Surefour,Zarya,Killed,Gamsu,Reinhardt,Hanamura,Conbox Attack,,,,,,,,,
KF-1098,3,3,1,Adam,Symmetra,Killed,Oparochi,Lucio,Hanamura,Conbox Attack,,,,,,,,,
KF-1099,3,3,1,ryb,Reinhardt,Killed,MyungHoon 명훈,Reaper,Hanamura,Conbox Attack,,,,,,,,,
KF-1100,3,3,2,Surefour,Zarya,Killed,Gamsu,Reinhardt,Hanamura,Cloud9 Attack,,,,,,,,,
KF-1101,3,3,2,Mendokusaii,Tracer,Killed,twilight,Ana,Hanamura,Cloud9 Attack,,,,,,,,,
KF-1102,3,3,2,Liz.,Soldier:76,Killed,ryb,Reinhardt,Hanamura,Cloud9 Attack,,,,,,,,,
KF-1103,3,3,2,Gods,Roadhog,Killed,SleepyBearOW,Zarya,Hanamura,Cloud9 Attack,,,,,,,,,
KF-1104,3,3,2,Mendokusaii,Tracer,Killed,Oparochi,Lucio,Hanamura,Cloud9 Attack,,,,,,,,,
KF-1105,3,3,2,Mendokusaii,Tracer,Killed,Liz.,Soldier:76,Hanamura,Cloud9 Attack,,,,,,,,,
KF-1106,3,3,2,Surefour,Zarya,Killed,MyungHoon 명훈,D.Va,Hanamura,Cloud9 Attack,,,,,,,,,
KF-1107,3,4,1,twilight,Zenyatta,Killed,Mendokusaii,Soldier:76,Route 66,Conbox Attack,,,,,,,,,
KF-1108,3,4,1,Gods,Roadhog,Killed,MyungHoon 명훈,Genji,Route 66,Conbox Attack,,,,,,,,,
KF-1109,3,4,1,Gamsu,Winston,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1110,3,4,1,Gods,Roadhog,Killed,twilight,Zenyatta,Route 66,Conbox Attack,,,,,,,,,
KF-1111,3,4,1,Gods,Roadhog,Killed,MyungHoon 명훈,Genji,Route 66,Conbox Attack,,,,,,,,,
KF-1112,3,4,1,twilight,Zenyatta,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1113,3,4,1,twilight,Zenyatta,Killed,Gods,Roadhog,Route 66,Conbox Attack,,,,,,,,,
KF-1114,3,4,1,SleepyBearOW,D.Va,Killed,Surefour,Zarya,Route 66,Conbox Attack,,,,,,,,,
KF-1115,3,4,1,Gamsu,Winston,Killed,Roolf,Ana,Route 66,Conbox Attack,,,,,,,,,
KF-1116,3,4,1,Liz.,Tracer,Killed,Adam,Mercy,Route 66,Conbox Attack,,,,,,,,,
KF-1117,3,4,1,Gods,Roadhog,Killed,twilight,Zenyatta,Route 66,Conbox Attack,,,,,,,,,
KF-1118,3,4,1,SleepyBearOW,D.Va,Killed,Gods,Roadhog,Route 66,Conbox Attack,,,,,,,,,
KF-1119,3,4,1,Liz.,Tracer,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1120,3,4,1,Mendokusaii,Soldier:76,Killed,SleepyBearOW,D.Va,Route 66,Conbox Attack,,,,,,,,,
KF-1121,3,4,1,MyungHoon 명훈,Genji,Killed,Mendokusaii,Soldier:76,Route 66,Conbox Attack,,,,,,,,,
KF-1122,3,4,1,Liz.,Tracer,Killed,Adam,Lucio,Route 66,Conbox Attack,,,,,,,,,
KF-1123,3,4,1,Gamsu,Winston,Killed,Surefour,Zarya,Route 66,Conbox Attack,,,,,,,,,
KF-1124,3,4,1,Liz.,Tracer,Killed,Gods,Roadhog,Route 66,Conbox Attack,,,,,,,,,
KF-1125,3,4,1,MyungHoon 명훈,Genji,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1126,3,4,1,Mendokusaii,Tracer,Killed,twilight,Zenyatta,Route 66,Conbox Attack,,,,,,,,,
KF-1127,3,4,1,SleepyBearOW,D.Va,Killed,Roolf,Ana,Route 66,Conbox Attack,,,,,,,,,
KF-1128,3,4,1,Oparochi,Lucio,Killed,Mendokusaii,Tracer,Route 66,Conbox Attack,,,,,,,,,
KF-1129,3,4,1,Roolf,Ana,Killed,MyungHoon 명훈,Genji,Route 66,Conbox Attack,,,,,,,,,
KF-1130,3,4,1,SleepyBearOW,D.Va,Killed,Gods,Roadhog,Route 66,Conbox Attack,,,,,,,,,
KF-1131,3,4,1,Liz.,Tracer,Killed,Surefour,McCree,Route 66,Conbox Attack,,,,,,,,,
KF-1132,3,4,1,SleepyBearOW,D.Va,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1133,3,4,1,Gamsu,Winston,Killed,Roolf,Ana,Route 66,Conbox Attack,,,,,,,,,
KF-1134,3,4,1,SleepyBearOW,D.Va,Killed,Adam,Lucio,Route 66,Conbox Attack,,,,,,,,,
KF-1135,3,4,1,SleepyBearOW,D.Va,Killed,Mendokusaii,Tracer,Route 66,Conbox Attack,,,,,,,,,
KF-1136,3,4,1,Gods,Roadhog,Killed,Liz.,Tracer,Route 66,Conbox Attack,,,,,,,,,
KF-1137,3,4,1,twilight,Zenyatta,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1138,3,4,1,Adam,Lucio,Killed,twilight,Zenyatta,Route 66,Conbox Attack,,,,,,,,,
KF-1139,3,4,1,Gods,Roadhog,Killed,twilight,Zenyatta,Route 66,Conbox Attack,,,,,,,,,
KF-1140,3,4,1,MyungHoon 명훈,Genji,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1141,3,4,1,Surefour,D.Va,Killed,MyungHoon 명훈,Genji,Route 66,Conbox Attack,,,,,,,,,
KF-1142,3,4,1,Mendokusaii,Tracer,Killed,Gamsu,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1143,3,4,1,Mendokusaii,Tracer,Killed,MyungHoon 명훈,D.Va,Route 66,Conbox Attack,,,,,,,,,
KF-1144,3,4,1,Gods,Roadhog,Killed,SleepyBearOW,Zarya,Route 66,Conbox Attack,,,,,,,,,
KF-1145,3,4,1,Gamsu,Reinhardt,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1146,3,4,1,Mendokusaii,Tracer,Killed,twilight,Ana,Route 66,Conbox Attack,,,,,,,,,
KF-1147,3,4,1,MyungHoon 명훈,D.Va,Killed,Gods,Roadhog,Route 66,Conbox Attack,,,,,,,,,
KF-1148,3,4,1,SleepyBearOW,Zarya,Killed,Mendokusaii,Tracer,Route 66,Conbox Attack,,,,,,,,,
KF-1149,3,4,1,Gods,Roadhog,Killed,Liz.,Reaper,Route 66,Conbox Attack,,,,,,,,,
KF-1150,3,4,1,MyungHoon 명훈,D.Va,Killed,Gods,Roadhog,Route 66,Conbox Attack,,,,,,,,,
KF-1151,3,4,1,Surefour,D.Va,Killed,twilight,Ana,Route 66,Conbox Attack,,,,,,,,,
KF-1152,3,4,1,Surefour,D.Va,Killed,Oparochi,Lucio,Route 66,Conbox Attack,,,,,,,,,
KF-1153,3,4,1,Gamsu,Reinhardt,Killed,Mendokusaii,Soldier:76,Route 66,Conbox Attack,,,,,,,,,
KF-1154,3,4,1,Gamsu,Reinhardt,Killed,Adam,Lucio,Route 66,Conbox Attack,,,,,,,,,
KF-1155,3,4,1,SleepyBearOW,D.Va,Killed,Roolf,Ana,Route 66,Conbox Attack,,,,,,,,,
KF-1156,3,4,1,Gamsu,Reinhardt,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1157,3,4,1,Surefour,D.Va,Killed,SleepyBearOW,Zarya,Route 66,Conbox Attack,,,,,,,,,
KF-1158,3,4,1,Gamsu,Reinhardt,Killed,Gods,Roadhog,Route 66,Conbox Attack,,,,,,,,,
KF-1159,3,4,1,Surefour,D.Va,Killed,Gamsu,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1160,3,4,1,twilight,Genji,Killed,Surefour,D.Va,Route 66,Conbox Attack,,,,,,,,,
KF-1161,3,4,1,Liz.,Tracer,Killed,Roolf,Ana,Route 66,Conbox Attack,,,,,,,,,
KF-1162,3,4,1,twilight,Genji,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1163,3,4,1,Liz.,Tracer,Killed,Gods,Mei,Route 66,Conbox Attack,,,,,,,,,
KF-1164,3,4,1,MyungHoon 명훈,D.Va,Killed,Mendokusaii,Tracer,Route 66,Conbox Attack,,,,,,,,,
KF-1165,3,4,1,Oparochi,Lucio,Killed,Adam,Lucio,Route 66,Conbox Attack,,,,,,,,,
KF-1166,3,4,1,Gamsu,Winston,Killed,Surefour,Sombra,Route 66,Conbox Attack,,,,,,,,,
KF-1167,3,4,2,ryb,Reinhardt,Killed,twilight,Ana,Route 66,Cloud9 Attack,,,,,,,,,
KF-1168,3,4,2,SleepyBearOW,Roadhog,Killed,Mendokusaii,Tracer,Route 66,Conbox Attack,,,,,,,,,
KF-1169,3,4,2,ryb,Reinhardt,Killed,Liz.,Soldier:76,Route 66,Cloud9 Attack,,,,,,,,,
KF-1170,3,4,2,Surefour,Zarya,Killed,Gamsu,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1171,3,4,2,Mendokusaii,Tracer,Killed,SleepyBearOW,Roadhog,Route 66,Cloud9 Attack,,,,,,,,,
KF-1172,3,4,2,MyungHoon 명훈,D.Va,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1173,3,4,2,Mendokusaii,Tracer,Killed,twilight,Ana,Route 66,Cloud9 Attack,,,,,,,,,
KF-1174,3,4,2,Gods,Genji,Killed,Oparochi,Lucio,Route 66,Conbox Attack,,,,,,,,,
KF-1175,3,4,2,Adam,Lucio,Killed,Gamsu,Reinhardt,Route 66,Cloud9 Attack,,,,,,,,,
KF-1176,3,4,2,Mendokusaii,Tracer,Killed,Liz.,Soldier:76,Route 66,Conbox Attack,,,,,,,,,
KF-1177,3,4,2,Adam,Lucio,Killed,MyungHoon 명훈,D.Va,Route 66,Cloud9 Attack,,,,,,,,,
KF-1178,3,4,2,SleepyBearOW,Roadhog,Killed,Gods,Genji,Route 66,Conbox Attack,,,,,,,,,
KF-1179,3,4,2,Mendokusaii,Tracer,Killed,twilight,Ana,Route 66,Cloud9 Attack,,,,,,,,,
KF-1180,3,4,2,Gamsu,Reinhardt,Killed,Adam,Lucio,Route 66,Conbox Attack,,,,,,,,,
KF-1181,3,4,2,SleepyBearOW,Roadhog,Killed,ryb,Reinhardt,Route 66,Cloud9 Attack,,,,,,,,,
KF-1182,3,4,2,Roolf,Ana,Killed,Oparochi,Lucio,Route 66,Conbox Attack,,,,,,,,,
KF-1183,3,4,2,Mendokusaii,Tracer,Killed,SleepyBearOW,Roadhog,Route 66,Cloud9 Attack,,,,,,,,,
KF-1184,3,4,2,Liz.,Soldier:76,Killed,Roolf,Ana,Route 66,Conbox Attack,,,,,,,,,
KF-1185,3,4,2,Liz.,Soldier:76,Killed,Surefour,Zarya,Route 66,Cloud9 Attack,,,,,,,,,
KF-1186,3,4,2,Mendokusaii,Tracer,Killed,MyungHoon 명훈,Zarya,Route 66,Conbox Attack,,,,,,,,,
KF-1187,3,4,2,Gods,Roadhog,Killed,Gamsu,Reinhardt,Route 66,Cloud9 Attack,,,,,,,,,
KF-1188,3,4,2,Surefour,Zarya,Killed,Oparochi,Lucio,Route 66,Conbox Attack,,,,,,,,,
KF-1189,3,4,2,Surefour,Zarya,Killed,SleepyBearOW,Roadhog,Route 66,Cloud9 Attack,,,,,,,,,
KF-1190,3,4,2,ryb,Reinhardt,Killed,Liz.,Soldier:76,Route 66,Conbox Attack,,,,,,,,,
KF-1191,3,4,2,Gods,Roadhog,Killed,twilight,Ana,Route 66,Cloud9 Attack,,,,,,,,,
KF-1192,3,4,2,Gods,Roadhog,Killed,MyungHoon 명훈,Zarya,Route 66,Conbox Attack,,,,,,,,,
KF-1193,3,4,2,ryb,Reinhardt,Killed,Liz.,Soldier:76,Route 66,Cloud9 Attack,,,,,,,,,
KF-1194,3,4,2,ryb,Reinhardt,Killed,twilight,Ana,Route 66,Conbox Attack,,,,,,,,,
KF-1195,3,4,2,Surefour,Zarya,Killed,SleepyBearOW,Roadhog,Route 66,Cloud9 Attack,,,,,,,,,
KF-1196,3,4,2,Gods,Roadhog,Killed,Gamsu,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1197,3,4,2,Surefour,Zarya,Killed,Oparochi,Lucio,Route 66,Cloud9 Attack,,,,,,,,,
KF-1198,3,4,2,Gods,Roadhog,Killed,MyungHoon 명훈,Zarya,Route 66,Conbox Attack,,,,,,,,,
KF-1199,3,4,2,Gods,Roadhog,Killed,SleepyBearOW,Roadhog,Route 66,Cloud9 Attack,,,,,,,,,
KF-1200,3,4,2,Roolf,Ana,Killed,twilight,Ana,Route 66,Conbox Attack,,,,,,,,,
KF-1201,3,4,2,Liz.,Soldier:76,Killed,Gods,Roadhog,Route 66,Cloud9 Attack,,,,,,,,,
KF-1202,3,4,2,Gamsu,Reinhardt,Killed,ryb,Reinhardt,Route 66,Conbox Attack,,,,,,,,,
KF-1203,3,4,2,Surefour,Zarya,Killed,MyungHoon 명훈,Zarya,Route 66,Cloud9 Attack,,,,,,,,,
KF-1204,3,4,2,Gamsu,Reinhardt,Killed,Mendokusaii,Tracer,Route 66,Conbox Attack,,,,,,,,,
KF-1205,3,4,2,Surefour,Zarya,Killed,Liz.,Soldier:76,Route 66,Cloud9 Attack,,,,,,,,,
KF-1206,3,4,2,Surefour,Zarya,Killed,Oparochi,Lucio,Route 66,Conbox Attack,,,,,,,,,
KF-1207,3,4,2,Gamsu,Reinhardt,Killed,ryb,Reinhardt,Route 66,Cloud9 Attack,,,,,,,,,
KF-1208,3,4,2,Mendokusaii,Tracer,Killed,twilight,Ana,Route 66,Conbox Attack,,,,,,,,,
KF-1209,3,4,2,Surefour,Zarya,Killed,Oparochi,Lucio,Route 66,Cloud9 Attack,,,,,,,,,
KF-1210,3,4,2,Surefour,Zarya,Killed,Liz.,Reaper,Route 66,Conbox Attack,,,,,,,,,
KF-1211,3,4,2,Gods,Roadhog,Killed,Gamsu,Reinhardt,Route 66,Cloud9 Attack,,,,,,,,,
KF-1212,3,4,2,Surefour,Zarya,Killed,SleepyBearOW,D.Va,Route 66,Conbox Attack,,,,,,,,,
KF-1213,3,4,2,Gods,Roadhog,Killed,MyungHoon 명훈,Zarya,Route 66,Cloud9 Attack,,,,,,,,,
KF-1214,3,4,3,Gods,Roadhog,Killed,MyungHoon 명훈,Genji,Route 66,Conbox Attack,,,,,,,,,
